cell_type	gene_symbol	ensembl_id	rank	score	pct_expressed	pct_others	p_val_adj	gene_biotype
Neuroplacodal cell	BIRC5	ENSG00000089685	29	4.99735686576367	0.614	0.027	0.0	protein_coding
Neuroplacodal cell	CDCA2	ENSG00000184661	30	4.99140320468582	0.348	0.016	0.0	protein_coding
Neuroplacodal cell	HJURP	ENSG00000123485	31	4.98790879878661	0.314	0.012	0.0	protein_coding
Neuroplacodal cell	CDK1	ENSG00000170312	32	4.9633731260808	0.599	0.027	0.0	protein_coding
Neuroplacodal cell	CENPU	ENSG00000151725	33	4.96322728363109	0.566	0.038	0.0	protein_coding
Neuroplacodal cell	HMGB2	ENSG00000164104	34	4.94719320981753	0.865	0.129	0.0	protein_coding
Neuroplacodal cell	DLGAP5	ENSG00000126787	35	4.93172013015566	0.392	0.018	0.0	protein_coding
Neuroplacodal cell	MAD2L1	ENSG00000164109	36	4.92957357037217	0.692	0.057	0.0	protein_coding
Neuroplacodal cell	CENPF	ENSG00000117724	37	4.92260481531604	0.638	0.043	0.0	protein_coding
Neuroplacodal cell	NDC80	ENSG00000080986	38	4.9144294078847	0.451	0.022	0.0	protein_coding
Neuroplacodal cell	TROAP	ENSG00000135451	39	4.8529971746183	0.254	0.012	0.0	protein_coding
Neuroplacodal cell	EXO1	ENSG00000174371	40	4.81217589341396	0.268	0.018	0.0	protein_coding
Neuroplacodal cell	NEUROG2	ENSG00000178403	41	4.81194633044932	0.371	0.028	0.0	protein_coding
Neuroplacodal cell	TPX2	ENSG00000088325	42	4.784072203732	0.49	0.045	0.0	protein_coding
Neuroplacodal cell	CDC25C	ENSG00000158402	43	4.77873218869202	0.401	0.034	0.0	protein_coding
Neuroplacodal cell	ASPM	ENSG00000066279	44	4.77846087295491	0.434	0.051	0.0	protein_coding
Neuroplacodal cell	IGFBPL1	ENSG00000137142	45	4.77575135717142	0.834	0.105	0.0	protein_coding
Neuroplacodal cell	PTTG1	ENSG00000164611	46	4.77227911124411	0.659	0.064	0.0	protein_coding
Neuroplacodal cell	CDCA5	ENSG00000146670	47	4.7699197925333	0.336	0.022	0.0	protein_coding
Neuroplacodal cell	DTL	ENSG00000143476	48	4.76090947834026	0.378	0.024	0.0	protein_coding
Neuroplacodal cell	MYBL2	ENSG00000101057	49	4.75991487945746	0.252	0.014	0.0	protein_coding
Neuroplacodal cell	KIF14	ENSG00000118193	50	4.73175401230467	0.37	0.029	0.0	protein_coding
Oligodendrocyte	KLK6	ENSG00000167755	1	6.06210209345133	0.415	0.009	0.0	protein_coding
Oligodendrocyte	TMEM125	ENSG00000179178	2	5.9421772369797	0.296	0.008	0.0	protein_coding
Oligodendrocyte	FOLH1	ENSG00000086205	3	5.89535230652224	0.753	0.025	0.0	protein_coding
Oligodendrocyte	MOBP	ENSG00000168314	4	5.79727426183147	0.944	0.092	0.0	protein_coding
Oligodendrocyte	SLC5A11	ENSG00000158865	5	5.77116388890522	0.713	0.052	0.0	protein_coding
Oligodendrocyte	MAG	ENSG00000105695	6	5.67493818240206	0.777	0.028	0.0	protein_coding
Oligodendrocyte	PLP1	ENSG00000123560	7	5.63949771747642	0.994	0.199	0.0	protein_coding
Oligodendrocyte	ERMN	ENSG00000136541	8	5.63580733774738	0.633	0.028	0.0	protein_coding
Oligodendrocyte	MOG	ENSG00000204655	9	5.61403583025115	0.844	0.039	0.0	protein_coding
Oligodendrocyte	CARNS1	ENSG00000172508	10	5.53141339112573	0.746	0.037	0.0	protein_coding
Oligodendrocyte	NKX6-2	ENSG00000148826	11	5.5115424275737	0.699	0.026	0.0	protein_coding
Oligodendrocyte	OPALIN	ENSG00000197430	12	5.42196563796921	0.569	0.024	0.0	protein_coding
Oligodendrocyte	TF	ENSG00000091513	13	5.4054173635282	0.931	0.118	0.0	protein_coding
Oligodendrocyte	EVI2A	ENSG00000126860	14	5.34683368814684	0.276	0.014	0.0	protein_coding
Oligodendrocyte	ANLN	ENSG00000011426	15	5.33538807936721	0.787	0.077	0.0	protein_coding
Oligodendrocyte	CNDP1	ENSG00000150656	16	5.33134202429674	0.835	0.042	0.0	protein_coding
Oligodendrocyte	ST18	ENSG00000147488	17	5.28429429017821	0.992	0.141	0.0	protein_coding
Oligodendrocyte	CAPN3	ENSG00000092529	18	5.22970168455769	0.676	0.051	0.0	protein_coding
Oligodendrocyte	SH3TC2	ENSG00000169247	19	5.22465575057322	0.602	0.025	0.0	protein_coding
Oligodendrocyte	TMEM235	ENSG00000204278	20	5.15837561519116	0.441	0.017	0.0	protein_coding
Oligodendrocyte	ADAMTS4	ENSG00000158859	21	5.13948266812481	0.269	0.011	0.0	protein_coding
Oligodendrocyte	UGT8	ENSG00000174607	22	5.12619916025007	0.884	0.078	0.0	protein_coding
Oligodendrocyte	GPR37	ENSG00000170775	23	5.12365078557102	0.71	0.092	0.0	protein_coding
Oligodendrocyte	SLC31A2	ENSG00000136867	24	5.02645580116731	0.473	0.044	0.0	protein_coding
Oligodendrocyte	TMEM144	ENSG00000164124	25	4.94035271716405	0.965	0.183	0.0	protein_coding
Oligodendrocyte	MBP	ENSG00000197971	26	4.91820606721349	0.998	0.37	0.0	protein_coding
Oligodendrocyte	MAL	ENSG00000172005	27	4.90702607841813	0.575	0.031	0.0	protein_coding
Oligodendrocyte	LRP2	ENSG00000081479	28	4.85346573666618	0.556	0.054	0.0	protein_coding
Oligodendrocyte	CERCAM	ENSG00000167123	29	4.83346848982736	0.824	0.084	0.0	protein_coding
Oligodendrocyte	TRIM59	ENSG00000213186	30	4.82960690989944	0.724	0.082	0.0	protein_coding
Oligodendrocyte	CDH19	ENSG00000071991	31	4.8230890062338	0.487	0.033	0.0	protein_coding
Oligodendrocyte	HAPLN2	ENSG00000132702	32	4.80933816375925	0.695	0.109	0.0	protein_coding
Oligodendrocyte	NINJ2	ENSG00000171840	33	4.76770128920657	0.489	0.04	0.0	protein_coding
Oligodendrocyte	CMTM5	ENSG00000166091	34	4.7524488272527	0.426	0.027	0.0	protein_coding
Oligodendrocyte	MYRF	ENSG00000124920	35	4.74760881157237	0.688	0.041	0.0	protein_coding
Oligodendrocyte	CD22	ENSG00000012124	36	4.73308053747289	0.525	0.02	0.0	protein_coding
Oligodendrocyte	PLPP2	ENSG00000141934	37	4.70591156191952	0.289	0.014	0.0	protein_coding
Oligodendrocyte	LRRC63	ENSG00000173988	38	4.63688979335923	0.491	0.062	0.0	protein_coding
Oligodendrocyte	CNP	ENSG00000173786	39	4.59218982781029	0.875	0.182	0.0	protein_coding
Oligodendrocyte	PRR18	ENSG00000176381	40	4.56490398487067	0.261	0.02	0.0	protein_coding
Oligodendrocyte	ASPA	ENSG00000108381	41	4.49360761223735	0.652	0.055	0.0	protein_coding
Oligodendrocyte	ITGA2	ENSG00000164171	42	4.49241119384941	0.581	0.051	0.0	protein_coding
Oligodendrocyte	PIEZO2	ENSG00000154864	43	4.48654069513566	0.636	0.067	0.0	protein_coding
Oligodendrocyte	PLEKHH1	ENSG00000054690	44	4.46286906147482	0.884	0.229	0.0	protein_coding
Oligodendrocyte	C10orf90	ENSG00000154493	45	4.4051890299608	0.91	0.121	0.0	protein_coding
Oligodendrocyte	FA2H	ENSG00000103089	46	4.38449609816962	0.739	0.057	0.0	protein_coding
Oligodendrocyte	RNASE1	ENSG00000129538	47	4.36916145694126	0.684	0.049	0.0	protein_coding
Oligodendrocyte	CDK18	ENSG00000117266	48	4.34954102463363	0.741	0.111	0.0	protein_coding
Oligodendrocyte	CRYAB	ENSG00000109846	49	4.31575011375354	0.827	0.18	0.0	protein_coding
Oligodendrocyte	HHATL	ENSG00000010282	50	4.29198999453919	0.284	0.035	0.0	protein_coding
Oligodendrocyte precursor cell	MROH9	ENSG00000117501	1	5.96903303925568	0.322	0.009	0.0	protein_coding
Oligodendrocyte precursor cell	COL20A1	ENSG00000101203	2	5.95100280149747	0.364	0.016	0.0	protein_coding
Oligodendrocyte precursor cell	BEST3	ENSG00000127325	3	5.76153266064501	0.324	0.015	0.0	protein_coding
Oligodendrocyte precursor cell	NEU4	ENSG00000204099	4	5.62878934442851	0.341	0.017	0.0	protein_coding
Oligodendrocyte precursor cell	FERMT1	ENSG00000101311	5	5.39972748266503	0.73	0.063	0.0	protein_coding
Oligodendrocyte precursor cell	B3GNT7	ENSG00000156966	6	5.36238214600318	0.32	0.016	0.0	protein_coding
Oligodendrocyte precursor cell	KLRC3	ENSG00000205810	7	5.33471835203279	0.288	0.009	0.0	protein_coding
Oligodendrocyte precursor cell	GALR1	ENSG00000166573	8	5.32436800896418	0.315	0.021	0.0	protein_coding
Oligodendrocyte precursor cell	OLIG1	ENSG00000184221	9	5.27560468090719	0.916	0.052	0.0	protein_coding
Oligodendrocyte precursor cell	OLIG2	ENSG00000205927	10	5.04946519553458	0.673	0.028	0.0	protein_coding
Oligodendrocyte precursor cell	PDGFRA	ENSG00000134853	11	4.86322056996232	0.7	0.048	0.0	protein_coding
Oligodendrocyte precursor cell	SNX22	ENSG00000157734	12	4.83246213558564	0.463	0.022	0.0	protein_coding
Oligodendrocyte precursor cell	MEGF11	ENSG00000157890	13	4.66226234974299	0.917	0.213	0.0	protein_coding
Oligodendrocyte precursor cell	PLPP4	ENSG00000203805	14	4.35934980336686	0.727	0.106	0.0	protein_coding
Oligodendrocyte precursor cell	MYT1	ENSG00000196132	15	4.32653608507817	0.64	0.112	0.0	protein_coding
Oligodendrocyte precursor cell	C1QL1	ENSG00000131094	16	4.17987103592009	0.521	0.057	0.0	protein_coding
Oligodendrocyte precursor cell	PTPRZ1	ENSG00000106278	17	4.17819117077936	1.0	0.417	0.0	protein_coding
Oligodendrocyte precursor cell	PCDH15	ENSG00000150275	18	4.15108967296363	0.998	0.335	0.0	protein_coding
Oligodendrocyte precursor cell	TNR	ENSG00000116147	19	4.11811041573636	0.998	0.457	0.0	protein_coding
Oligodendrocyte precursor cell	LHFPL3	ENSG00000187416	20	4.04917413038814	0.995	0.296	0.0	protein_coding
Oligodendrocyte precursor cell	VCAN	ENSG00000038427	21	4.01863143843261	0.986	0.212	0.0	protein_coding
Oligodendrocyte precursor cell	KLHL1	ENSG00000150361	22	4.00988029917741	0.632	0.104	0.0	protein_coding
Oligodendrocyte precursor cell	WSCD1	ENSG00000179314	23	3.86912552461977	0.553	0.088	0.0	protein_coding
Oligodendrocyte precursor cell	SMOC1	ENSG00000198732	24	3.83923262634856	0.904	0.108	0.0	protein_coding
Oligodendrocyte precursor cell	ATP2C2	ENSG00000064270	25	3.75922581430752	0.517	0.119	0.0	protein_coding
Oligodendrocyte precursor cell	STK32B	ENSG00000152953	26	3.75910026001603	0.631	0.092	0.0	protein_coding
Oligodendrocyte precursor cell	BCAN	ENSG00000132692	27	3.74299484257217	0.835	0.16	0.0	protein_coding
Oligodendrocyte precursor cell	CSPG5	ENSG00000114646	28	3.6505880490845	0.671	0.215	0.0	protein_coding
Oligodendrocyte precursor cell	CSPG4	ENSG00000173546	29	3.63596657026652	0.392	0.025	0.0	protein_coding
Oligodendrocyte precursor cell	BCHE	ENSG00000114200	30	3.59926202638104	0.584	0.104	0.0	protein_coding
Oligodendrocyte precursor cell	TGFA	ENSG00000163235	31	3.59390533628232	0.377	0.065	0.0	protein_coding
Oligodendrocyte precursor cell	VIPR2	ENSG00000106018	32	3.59252647435283	0.295	0.038	0.0	protein_coding
Oligodendrocyte precursor cell	CA10	ENSG00000154975	33	3.58910609466133	0.979	0.282	0.0	protein_coding
Oligodendrocyte precursor cell	ADAMTS17	ENSG00000140470	34	3.56144400920009	0.805	0.167	0.0	protein_coding
Oligodendrocyte precursor cell	PLAAT1	ENSG00000127252	35	3.5217007656621	0.47	0.145	1.2310622231314699e-228	protein_coding
Oligodendrocyte precursor cell	COL9A1	ENSG00000112280	36	3.50380516519065	0.73	0.111	0.0	protein_coding
Oligodendrocyte precursor cell	SOX8	ENSG00000005513	37	3.49744159138422	0.509	0.088	0.0	protein_coding
Oligodendrocyte precursor cell	AMZ1	ENSG00000174945	38	3.48916014300961	0.624	0.2	0.0	protein_coding
Oligodendrocyte precursor cell	SOX10	ENSG00000100146	39	3.4619931005811	0.43	0.041	0.0	protein_coding
Oligodendrocyte precursor cell	GPR37L1	ENSG00000170075	40	3.43425659701539	0.577	0.06	0.0	protein_coding
Oligodendrocyte precursor cell	EPN2	ENSG00000072134	41	3.42766887023553	0.98	0.612	0.0	protein_coding
Oligodendrocyte precursor cell	CD82	ENSG00000085117	42	3.34339545925043	0.418	0.051	0.0	protein_coding
Oligodendrocyte precursor cell	DSCAM	ENSG00000171587	43	3.32254601237094	1.0	0.546	0.0	protein_coding
Oligodendrocyte precursor cell	KCNMB2	ENSG00000197584	44	3.31681582220907	0.991	0.358	0.0	protein_coding
Oligodendrocyte precursor cell	BRINP3	ENSG00000162670	45	3.31060488041869	0.967	0.329	0.0	protein_coding
Oligodendrocyte precursor cell	SALL3	ENSG00000256463	46	3.27785570034106	0.278	0.03	0.0	protein_coding
Oligodendrocyte precursor cell	LRP4	ENSG00000134569	47	3.27652067705943	0.604	0.092	0.0	protein_coding
Oligodendrocyte precursor cell	LUZP2	ENSG00000187398	48	3.25792127484501	0.996	0.364	0.0	protein_coding
Oligodendrocyte precursor cell	SULF2	ENSG00000196562	49	3.23236170141558	0.761	0.223	0.0	protein_coding
Oligodendrocyte precursor cell	SUSD5	ENSG00000173705	50	3.20616873354573	0.396	0.086	6.11125901723643e-266	protein_coding
Pericyte	CYSLTR2	ENSG00000152207	1	7.47730801829385	0.522	0.012	0.0	protein_coding
Pericyte	SLC6A12	ENSG00000111181	2	6.9883399197131	0.854	0.03	0.0	protein_coding
Pericyte	PTGDR2	ENSG00000183134	3	6.97278212892637	0.298	0.004	0.0	protein_coding
Pericyte	GPER1	ENSG00000164850	4	6.50539925178879	0.556	0.022	0.0	protein_coding
Pericyte	HIGD1B	ENSG00000131097	5	6.42388296540932	0.684	0.026	0.0	protein_coding
Pericyte	SLC12A7	ENSG00000113504	6	6.26037402295193	0.716	0.042	0.0	protein_coding
Pericyte	NDUFA4L2	ENSG00000185633	7	6.24622586104651	0.858	0.057	0.0	protein_coding
Pericyte	PTH1R	ENSG00000160801	8	6.09320370524625	0.795	0.062	0.0	protein_coding
Pericyte	RGS5	ENSG00000143248	9	6.00175845432206	0.959	0.119	0.0	protein_coding
Pericyte	SLC19A1	ENSG00000173638	10	5.83563043266081	0.898	0.137	0.0	protein_coding
Pericyte	FAM162B	ENSG00000183807	11	5.61610090766497	0.504	0.04	0.0	protein_coding
Pericyte	SLC30A10	ENSG00000196660	12	5.41157388111413	0.923	0.21	0.0	protein_coding
Pericyte	GGT5	ENSG00000099998	13	5.37376320636636	0.673	0.028	0.0	protein_coding
Pericyte	TRPC3	ENSG00000138741	14	5.29225012945488	0.828	0.126	0.0	protein_coding
Pericyte	PLXDC1	ENSG00000161381	15	5.28236267878708	0.79	0.153	0.0	protein_coding
Pericyte	TFPI	ENSG00000003436	16	5.27938345823643	0.701	0.046	0.0	protein_coding
Pericyte	KCNJ8	ENSG00000121361	17	5.26760311731063	0.252	0.032	8.632895214242271e-290	protein_coding
Pericyte	RIPOR3	ENSG00000042062	18	5.2407865561429	0.562	0.053	0.0	protein_coding
Pericyte	RERGL	ENSG00000111404	19	5.22486960000327	0.716	0.062	0.0	protein_coding
Pericyte	C1QTNF1	ENSG00000173918	20	5.16986865494835	0.463	0.027	0.0	protein_coding
Pericyte	GJC1	ENSG00000182963	21	5.13471991060398	0.69	0.101	0.0	protein_coding
Pericyte	ATP1A2	ENSG00000018625	22	5.13370879543197	0.999	0.18	0.0	protein_coding
Pericyte	SLC6A13	ENSG00000010379	23	4.95473145779678	0.737	0.081	0.0	protein_coding
Pericyte	NOTCH3	ENSG00000074181	24	4.91876903157442	0.791	0.067	0.0	protein_coding
Pericyte	PDGFRB	ENSG00000113721	25	4.82186178671348	0.941	0.139	0.0	protein_coding
Pericyte	P2RY14	ENSG00000174944	26	4.7979282382022	0.834	0.257	0.0	protein_coding
Pericyte	CA4	ENSG00000167434	27	4.76008887236495	0.544	0.066	0.0	protein_coding
Pericyte	TBX3	ENSG00000135111	28	4.72667545233995	0.324	0.017	0.0	protein_coding
Pericyte	ABCC9	ENSG00000069431	29	4.69466108509674	0.648	0.11	0.0	protein_coding
Pericyte	MYO1B	ENSG00000128641	30	4.64188050295619	0.921	0.219	0.0	protein_coding
Pericyte	ADORA2A	ENSG00000128271	31	4.56939654325148	0.258	0.045	2.2437372620097098e-209	protein_coding
Pericyte	MUSTN1	ENSG00000272573	32	4.56607701303972	0.568	0.035	0.0	protein_coding
Pericyte	PRELP	ENSG00000188783	33	4.50673195808186	0.643	0.055	0.0	protein_coding
Pericyte	DLC1	ENSG00000164741	34	4.46399306125508	0.996	0.581	0.0	protein_coding
Pericyte	PEAR1	ENSG00000187800	35	4.41914698382924	0.286	0.023	0.0	protein_coding
Pericyte	SMOC2	ENSG00000112562	36	4.35932334774196	0.609	0.104	0.0	protein_coding
Pericyte	ITIH5	ENSG00000123243	37	4.34087843785154	0.934	0.107	0.0	protein_coding
Pericyte	IFITM2	ENSG00000185201	38	4.30968374335869	0.787	0.076	0.0	protein_coding
Pericyte	BGN	ENSG00000182492	39	4.298441171188	0.651	0.057	0.0	protein_coding
Pericyte	EPS8	ENSG00000151491	40	4.28416844231773	0.981	0.353	0.0	protein_coding
Pericyte	TBX2	ENSG00000121068	41	4.21915308662617	0.416	0.022	0.0	protein_coding
Pericyte	COL4A4	ENSG00000081052	42	4.18060245421624	0.56	0.099	0.0	protein_coding
Pericyte	CPM	ENSG00000135678	43	4.17232194908166	0.573	0.09	0.0	protein_coding
Pericyte	TXNIP	ENSG00000265972	44	4.15744116704526	0.863	0.134	0.0	protein_coding
Pericyte	KCNE4	ENSG00000152049	45	4.15481637285098	0.457	0.046	0.0	protein_coding
Pericyte	GNG11	ENSG00000127920	46	4.14737128680991	0.482	0.051	0.0	protein_coding
Pericyte	GPRC5C	ENSG00000170412	47	4.11023083213871	0.341	0.038	0.0	protein_coding
Pericyte	LPL	ENSG00000175445	48	4.0972129422934	0.407	0.089	4.51656775353736e-284	protein_coding
Pericyte	EHD2	ENSG00000024422	49	4.09581714017129	0.295	0.03	0.0	protein_coding
Pericyte	COLEC12	ENSG00000158270	50	4.08285512620295	0.929	0.185	0.0	protein_coding
Radial glia cell	SOX3	ENSG00000134595	1	5.85893553844222	0.459	0.012	0.0	protein_coding
Radial glia cell	FGFBP3	ENSG00000174721	2	5.66609443070232	0.476	0.053	0.0	protein_coding
Radial glia cell	CRYGD	ENSG00000118231	3	5.07432878711218	0.252	0.015	0.0	protein_coding
Radial glia cell	HES5	ENSG00000197921	4	4.98679526645599	0.496	0.042	0.0	protein_coding
Radial glia cell	CXCR4	ENSG00000121966	5	4.95918838577751	0.441	0.02	0.0	protein_coding
Radial glia cell	FABP7	ENSG00000164434	6	4.89252436353339	0.593	0.123	0.0	protein_coding
Radial glia cell	FAM181A	ENSG00000140067	7	4.71182787336056	0.286	0.016	0.0	protein_coding
Radial glia cell	FST	ENSG00000134363	8	4.40759524238317	0.256	0.022	0.0	protein_coding
Radial glia cell	CDC20	ENSG00000117399	9	4.34079255669395	0.278	0.021	0.0	protein_coding
Radial glia cell	LIX1	ENSG00000145721	10	4.22400662485656	0.432	0.043	0.0	protein_coding
Radial glia cell	HES1	ENSG00000114315	11	4.18333223085245	0.698	0.083	0.0	protein_coding
Radial glia cell	NES	ENSG00000132688	12	4.15446155259294	0.58	0.06	0.0	protein_coding
Radial glia cell	PBK	ENSG00000168078	13	4.07185992233329	0.387	0.027	0.0	protein_coding
Radial glia cell	MCM2	ENSG00000073111	14	4.06841174781996	0.282	0.024	0.0	protein_coding
Radial glia cell	CCNB2	ENSG00000157456	15	4.02785904270181	0.327	0.033	0.0	protein_coding
Radial glia cell	CKS2	ENSG00000123975	16	4.01561995547639	0.616	0.075	0.0	protein_coding
Radial glia cell	GINS2	ENSG00000131153	17	4.00421457904834	0.453	0.052	0.0	protein_coding
Radial glia cell	HMGA2	ENSG00000149948	18	3.99794197663377	0.561	0.056	0.0	protein_coding
Radial glia cell	SFRP2	ENSG00000145423	19	3.98051695475784	0.513	0.043	0.0	protein_coding
Radial glia cell	CDK1	ENSG00000170312	20	3.9717917916816	0.408	0.033	0.0	protein_coding
Radial glia cell	NUSAP1	ENSG00000137804	21	3.96044021579493	0.273	0.021	0.0	protein_coding
Radial glia cell	PTTG1	ENSG00000164611	22	3.94533710772325	0.52	0.069	0.0	protein_coding
Radial glia cell	BIRC5	ENSG00000089685	23	3.93697142918205	0.423	0.033	0.0	protein_coding
Radial glia cell	CCNB1	ENSG00000134057	24	3.93220514192166	0.302	0.066	3.12521267752176e-187	protein_coding
Radial glia cell	CENPM	ENSG00000100162	25	3.92633345847406	0.286	0.025	0.0	protein_coding
Radial glia cell	PIMREG	ENSG00000129195	26	3.89019894339439	0.281	0.025	0.0	protein_coding
Radial glia cell	AURKB	ENSG00000178999	27	3.88977843203852	0.301	0.025	0.0	protein_coding
Radial glia cell	RPS17	ENSG00000182774	28	3.88397180651857	0.67	0.086	0.0	protein_coding
Radial glia cell	UBE2C	ENSG00000175063	29	3.87809222078368	0.423	0.036	0.0	protein_coding
Radial glia cell	NUAK2	ENSG00000163545	30	3.85514142845143	0.27	0.023	0.0	protein_coding
Radial glia cell	CKS1B	ENSG00000173207	31	3.83513170812165	0.477	0.051	0.0	protein_coding
Radial glia cell	DLGAP5	ENSG00000126787	32	3.78598680718882	0.255	0.022	0.0	protein_coding
Radial glia cell	TMSB15A	ENSG00000158164	33	3.76159881904716	0.897	0.083	0.0	protein_coding
Radial glia cell	MAD2L1	ENSG00000164109	34	3.74872107688905	0.499	0.064	0.0	protein_coding
Radial glia cell	UHRF1	ENSG00000276043	35	3.73478873796234	0.389	0.036	0.0	protein_coding
Radial glia cell	RMI2	ENSG00000175643	36	3.70482934822783	0.311	0.054	2.9609923616712498e-251	protein_coding
Radial glia cell	SGO1	ENSG00000129810	37	3.7038508326121	0.261	0.024	0.0	protein_coding
Radial glia cell	GTSE1	ENSG00000075218	38	3.69741007627028	0.278	0.028	0.0	protein_coding
Radial glia cell	TOP2A	ENSG00000131747	39	3.68870741207585	0.439	0.037	0.0	protein_coding
Radial glia cell	CENPH	ENSG00000153044	40	3.6824734470866	0.413	0.05	0.0	protein_coding
Radial glia cell	CENPF	ENSG00000117724	41	3.65496724572067	0.446	0.05	0.0	protein_coding
Radial glia cell	KIFC1	ENSG00000237649	42	3.64459937472688	0.256	0.025	0.0	protein_coding
Radial glia cell	RNASEH2A	ENSG00000104889	43	3.63570692169929	0.468	0.053	0.0	protein_coding
Radial glia cell	MCM5	ENSG00000100297	44	3.6275887400765	0.335	0.035	0.0	protein_coding
Radial glia cell	PYCR1	ENSG00000183010	45	3.61964427808727	0.357	0.053	0.0	protein_coding
Radial glia cell	KPNA2	ENSG00000182481	46	3.6168779415945	0.576	0.165	0.0	protein_coding
Radial glia cell	EMX2	ENSG00000170370	47	3.61524101002835	0.301	0.047	8.32097262075074e-272	protein_coding
Radial glia cell	HMGA1	ENSG00000137309	48	3.60009217778116	0.692	0.146	0.0	protein_coding
Radial glia cell	TYMS	ENSG00000176890	49	3.5933417977984	0.5	0.06	0.0	protein_coding
Radial glia cell	NDC80	ENSG00000080986	50	3.59115773832806	0.278	0.028	0.0	protein_coding
Thalamic excitatory neuron	CARTPT	ENSG00000164326	1	5.30339114726293	0.374	0.036	0.0	protein_coding
Thalamic excitatory neuron	CHRNA2	ENSG00000120903	2	5.08074992977078	0.627	0.015	0.0	protein_coding
Thalamic excitatory neuron	SLC17A6	ENSG00000091664	3	4.84263226236035	0.951	0.058	0.0	protein_coding
Thalamic excitatory neuron	NTNG1	ENSG00000162631	4	4.82137039980523	0.997	0.291	0.0	protein_coding
Thalamic excitatory neuron	FAM163A	ENSG00000143340	5	4.62742221480923	0.62	0.031	0.0	protein_coding
Thalamic excitatory neuron	GRID2IP	ENSG00000215045	6	4.52154411827865	0.712	0.033	0.0	protein_coding
Thalamic excitatory neuron	CPNE9	ENSG00000144550	7	4.45609790646042	0.872	0.075	0.0	protein_coding
Thalamic excitatory neuron	SHOX2	ENSG00000168779	8	4.33190692997124	0.804	0.015	0.0	protein_coding
Thalamic excitatory neuron	DPYS	ENSG00000147647	9	4.30797219461918	0.837	0.094	0.0	protein_coding
Thalamic excitatory neuron	SSTR3	ENSG00000278195	10	4.10778261952063	0.309	0.017	0.0	protein_coding
Thalamic excitatory neuron	ABHD12B	ENSG00000131969	11	4.06082233095491	0.617	0.046	0.0	protein_coding
Thalamic excitatory neuron	TAFA4	ENSG00000163377	12	4.05174593200751	0.663	0.067	0.0	protein_coding
Thalamic excitatory neuron	RGS16	ENSG00000143333	13	4.05146063683643	0.858	0.065	0.0	protein_coding
Thalamic excitatory neuron	PVALB	ENSG00000100362	14	3.89940429484728	0.786	0.062	0.0	protein_coding
Thalamic excitatory neuron	PCP4	ENSG00000183036	15	3.88618291676033	0.903	0.265	0.0	protein_coding
Thalamic excitatory neuron	PTPN3	ENSG00000070159	16	3.86670804928222	0.906	0.15	0.0	protein_coding
Thalamic excitatory neuron	ADCYAP1	ENSG00000141433	17	3.81851119233794	0.557	0.036	0.0	protein_coding
Thalamic excitatory neuron	SMCO2	ENSG00000165935	18	3.80405724841315	0.512	0.043	0.0	protein_coding
Thalamic excitatory neuron	ABCC3	ENSG00000108846	19	3.75997859068062	0.38	0.017	0.0	protein_coding
Thalamic excitatory neuron	SDR16C5	ENSG00000170786	20	3.70970836854558	0.354	0.025	0.0	protein_coding
Thalamic excitatory neuron	TMEM26	ENSG00000196932	21	3.70797663575085	0.482	0.032	0.0	protein_coding
Thalamic excitatory neuron	NEFM	ENSG00000104722	22	3.68848170586502	0.892	0.204	0.0	protein_coding
Thalamic excitatory neuron	RDH12	ENSG00000139988	23	3.62699607058791	0.295	0.017	0.0	protein_coding
Thalamic excitatory neuron	SLITRK6	ENSG00000184564	24	3.55871882989461	0.409	0.024	0.0	protein_coding
Thalamic excitatory neuron	CYP27C1	ENSG00000186684	25	3.52092125362701	0.462	0.033	0.0	protein_coding
Thalamic excitatory neuron	NEFL	ENSG00000277586	26	3.48775009614262	0.925	0.269	0.0	protein_coding
Thalamic excitatory neuron	SNCG	ENSG00000173267	27	3.45674042797718	0.929	0.177	0.0	protein_coding
Thalamic excitatory neuron	FSTL4	ENSG00000053108	28	3.40201255201142	0.972	0.293	0.0	protein_coding
Thalamic excitatory neuron	MYO18B	ENSG00000133454	29	3.39819719623269	0.358	0.026	0.0	protein_coding
Thalamic excitatory neuron	CACNG5	ENSG00000075429	30	3.39641573407396	0.612	0.041	0.0	protein_coding
Thalamic excitatory neuron	DCDC2C	ENSG00000214866	31	3.3413246518542	0.289	0.039	1.65922727478173e-296	protein_coding
Thalamic excitatory neuron	CASQ2	ENSG00000118729	32	3.33680791148737	0.495	0.019	0.0	protein_coding
Thalamic excitatory neuron	SHISAL1	ENSG00000138944	33	3.32060930771708	0.704	0.09	0.0	protein_coding
Thalamic excitatory neuron	NEFH	ENSG00000100285	34	3.3000416541469	0.692	0.092	0.0	protein_coding
Thalamic excitatory neuron	HTR7	ENSG00000148680	35	3.23313407700281	0.758	0.104	0.0	protein_coding
Thalamic excitatory neuron	CD226	ENSG00000150637	36	3.22480548570841	0.684	0.124	0.0	protein_coding
Thalamic excitatory neuron	SPTSSB	ENSG00000196542	37	3.18233624949444	0.695	0.109	0.0	protein_coding
Thalamic excitatory neuron	CRH	ENSG00000147571	38	3.17633589885504	0.521	0.037	0.0	protein_coding
Thalamic excitatory neuron	KCNH5	ENSG00000140015	39	3.1744781897276	0.98	0.245	0.0	protein_coding
